rank,ranking_type,like_user_id,creator_name,creator_urlname,creator_url,has_profile_url,likes_count,first_like_at,last_like_at,follower_count,generated_at,period_start,period_end
2094,total,12358788,饒 陽光 (にぎ はやひ),nigi_hayahi,https://note.com/nigi_hayahi,True,1,2026-01-31T10:26:30+09:00,2026-01-31T10:26:30+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2095,total,13244914,医療福祉職の感情労働マネジメント,kanjyouroudou,https://note.com/kanjyouroudou,True,1,2026-01-31T08:58:51+09:00,2026-01-31T08:58:51+09:00,335,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2096,total,11197352,ずっきゅーん,z9n,https://note.com/z9n,True,1,2026-01-30T20:53:50+09:00,2026-01-30T20:53:50+09:00,2635,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2097,total,10398623,Lilaea（リラエア）,lilaea,https://note.com/lilaea,True,1,2026-01-30T19:33:15+09:00,2026-01-30T19:33:15+09:00,105,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2098,total,11537885,藍のある世界に,ai_no_aru_sekai,https://note.com/ai_no_aru_sekai,True,1,2026-01-30T09:23:03+09:00,2026-01-30T09:23:03+09:00,305,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2099,total,10319250,月は東に,grand_coyote7513,https://note.com/grand_coyote7513,True,1,2026-01-30T08:21:10+09:00,2026-01-30T08:21:10+09:00,216,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2100,total,12580328,あいびより。🐾note×AI成長記,aibiyori_masusu,https://note.com/aibiyori_masusu,True,1,2026-01-30T00:27:53+09:00,2026-01-30T00:27:53+09:00,680,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2101,total,12563512,毎日キバロー,great_turtle6689,https://note.com/great_turtle6689,True,1,2026-01-29T21:14:20+09:00,2026-01-29T21:14:20+09:00,1661,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2102,total,7761071,うり🎶,urigataries,https://note.com/urigataries,True,1,2026-01-29T20:44:00+09:00,2026-01-29T20:44:00+09:00,1401,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2103,total,10921987,黒川ルルア⭐️女神と鳳凰の風水ブログ,gay_gibbon2815,https://note.com/gay_gibbon2815,True,1,2026-01-29T19:04:42+09:00,2026-01-29T19:04:42+09:00,236,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2104,total,10348578,RIE.H｜思考方法×心理翻訳,brainy_racoon985,https://note.com/brainy_racoon985,True,1,2026-01-29T11:26:58+09:00,2026-01-29T11:26:58+09:00,1680,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2105,total,12474949,もも.🎈【フォロバ100】｜挑戦する看護師のnote,momo_taaan,https://note.com/momo_taaan,True,1,2026-01-29T10:10:50+09:00,2026-01-29T10:10:50+09:00,1247,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2106,total,8522385,ヨワヨワマン辛島,yowayowaman_,https://note.com/yowayowaman_,True,1,2026-01-29T08:24:17+09:00,2026-01-29T08:24:17+09:00,638,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2107,total,2569575,高橋良平/転職エージェント/起業に向け完全復活を目指すパラレルワーカー／【フォロバ100】,dandism56,https://note.com/dandism56,True,1,2026-01-29T08:18:36+09:00,2026-01-29T08:18:36+09:00,5847,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2108,total,8713240,はれるや( ´ ▽ ` )ﾉ。,hljh8008,https://note.com/hljh8008,True,1,2026-01-29T08:07:49+09:00,2026-01-29T08:07:49+09:00,1406,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2109,total,7239417,TheBluePrint_Najishi724,drunh3875ecujb,https://note.com/drunh3875ecujb,True,1,2026-01-29T07:37:04+09:00,2026-01-29T07:37:04+09:00,460,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2110,total,12672455,田中 咲良（さくら）＠貯金OLの賢い投資術,sakura_tanaka20,https://note.com/sakura_tanaka20,True,1,2026-01-29T07:28:14+09:00,2026-01-29T07:28:14+09:00,644,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2111,total,13463159,Amitie（アミティー）　伴走型起業サポート,amitie_group,https://note.com/amitie_group,True,1,2026-01-29T07:25:06+09:00,2026-01-29T07:25:06+09:00,337,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2112,total,12813287,Flow Thinker R.,flow_thinker_r,https://note.com/flow_thinker_r,True,1,2026-01-28T22:42:09+09:00,2026-01-28T22:42:09+09:00,1151,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2113,total,12858555,じゅん / ビジネスパーソンの思考メモ,jun_biz_note,https://note.com/jun_biz_note,True,1,2026-01-28T20:48:05+09:00,2026-01-28T20:48:05+09:00,467,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2114,total,12398416,あいか,hot_lotus4104,https://note.com/hot_lotus4104,True,1,2026-01-28T14:46:27+09:00,2026-01-28T14:46:27+09:00,108,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2115,total,10204567,なゆこ,nayukopoem,https://note.com/nayukopoem,True,1,2026-01-28T13:50:42+09:00,2026-01-28T13:50:42+09:00,63,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2116,total,13512005,しねまる｜AIを、シネマに近づける,cinemaru,https://note.com/cinemaru,True,1,2026-01-28T00:01:35+09:00,2026-01-28T00:01:35+09:00,4,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2117,total,12714528,🕊‎桜庭 優凛🌸(sakuraba yuuri),sakuraba_yuuri,https://note.com/sakuraba_yuuri,True,1,2026-01-27T23:58:30+09:00,2026-01-27T23:58:30+09:00,1562,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2118,total,13534327,月の入江,rich_lynx9686,https://note.com/rich_lynx9686,True,1,2026-01-27T22:37:58+09:00,2026-01-27T22:37:58+09:00,49,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2119,total,13424546,SEIREI STUDIO,happy_allium4897,https://note.com/happy_allium4897,True,1,2026-01-27T21:32:19+09:00,2026-01-27T21:32:19+09:00,8,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2120,total,12659218,サイカ | HSS型HSP,saika_bloom,https://note.com/saika_bloom,True,1,2026-01-27T20:54:10+09:00,2026-01-27T20:54:10+09:00,483,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2121,total,11315772,「好き」は最強のスキル！,nifty_bonobo317,https://note.com/nifty_bonobo317,True,1,2026-01-27T19:18:13+09:00,2026-01-27T19:18:13+09:00,118,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2122,total,11296470,Blog-note,note_2025happy,https://note.com/note_2025happy,True,1,2026-01-27T14:22:27+09:00,2026-01-27T14:22:27+09:00,803,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2123,total,12138055,まあ | &tanosimuメンバー専用,maa_tanosimu,https://note.com/maa_tanosimu,True,1,2026-01-27T00:45:06+09:00,2026-01-27T00:45:06+09:00,7,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2124,total,11207526,Yoko K.,keizproject33,https://note.com/keizproject33,True,1,2026-01-26T21:54:45+09:00,2026-01-26T21:54:45+09:00,43,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2125,total,9735386,るーちゃん,ru_chan999,https://note.com/ru_chan999,True,1,2026-01-26T17:11:40+09:00,2026-01-26T17:11:40+09:00,3625,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2126,total,12862012,サト＠10tドラの副業時間術,famous_pipit8638,https://note.com/famous_pipit8638,True,1,2026-01-26T15:34:54+09:00,2026-01-26T15:34:54+09:00,705,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2127,total,13167011,LALA_AIsweets｜AIでケーキ屋さんの夢を叶える,lala_ai_sweets,https://note.com/lala_ai_sweets,True,1,2026-01-26T15:21:06+09:00,2026-01-26T15:21:06+09:00,175,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2128,total,12921969,構造の人,kouzou_no_hito,https://note.com/kouzou_no_hito,True,1,2026-01-26T07:07:36+09:00,2026-01-26T07:07:36+09:00,218,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2129,total,13488474,ラシ｜AI活用術の研究所,rashi_,https://note.com/rashi_,True,1,2026-01-26T02:43:17+09:00,2026-01-26T02:43:17+09:00,111,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2130,total,5942162,さとうしんいち＠note,gentle_deer741,https://note.com/gentle_deer741,True,1,2026-01-25T22:38:54+09:00,2026-01-25T22:38:54+09:00,909,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2131,total,13381176,lkht bnhs,lucky_hornet2042,https://note.com/lucky_hornet2042,True,1,2026-01-25T20:05:33+09:00,2026-01-25T20:05:33+09:00,35,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2132,total,4430458,エイトフィールズ企画@田　栄人｜副業サラリーマン,8fieldsplanning,https://note.com/8fieldsplanning,True,1,2026-01-25T18:12:53+09:00,2026-01-25T18:12:53+09:00,384,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2133,total,4828873,だいち,da1_lab,https://note.com/da1_lab,True,1,2026-01-25T16:31:57+09:00,2026-01-25T16:31:57+09:00,30,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2134,total,13302820,リョウジ,quick_cobra2880,https://note.com/quick_cobra2880,True,1,2026-01-25T15:26:51+09:00,2026-01-25T15:26:51+09:00,3,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2135,total,13479633,髙橋先生｜noteで学ぶ 大人のための中学英語,takahashi_eng,https://note.com/takahashi_eng,True,1,2026-01-25T14:02:37+09:00,2026-01-25T14:02:37+09:00,23,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2136,total,13294185,人生思考,zinseisikou888,https://note.com/zinseisikou888,True,1,2026-01-25T13:09:12+09:00,2026-01-25T13:09:12+09:00,29,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2137,total,13465586,あおい｜AI×個人戦略でパート主婦人生が変わる,bright_echium854,https://note.com/bright_echium854,True,1,2026-01-25T12:44:25+09:00,2026-01-25T12:44:25+09:00,11,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2138,total,10921921,AiYo⭐AIと共創する楽しい未来🎈,aiyo413,https://note.com/aiyo413,True,1,2026-01-25T12:08:54+09:00,2026-01-25T12:08:54+09:00,1062,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2139,total,13376013,Jick,jick_irena,https://note.com/jick_irena,True,1,2026-01-25T11:59:27+09:00,2026-01-25T11:59:27+09:00,19,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2140,total,12865866,かななん,kananan_pc,https://note.com/kananan_pc,True,1,2026-01-25T06:20:16+09:00,2026-01-25T06:20:16+09:00,538,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2141,total,12673957,Hitx,firm_dahlia6498,https://note.com/firm_dahlia6498,True,1,2026-01-24T23:39:43+09:00,2026-01-24T23:39:43+09:00,5,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2142,total,13172574,ain,ainlev,https://note.com/ainlev,True,1,2026-01-24T23:35:51+09:00,2026-01-24T23:35:51+09:00,8,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2143,total,12273482,kurato,kurato_roppa,https://note.com/kurato_roppa,True,1,2026-01-24T23:33:32+09:00,2026-01-24T23:33:32+09:00,58,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2144,total,13077242,すめ,sumemisa,https://note.com/sumemisa,True,1,2026-01-24T17:54:08+09:00,2026-01-24T17:54:08+09:00,15,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2145,total,13490366,もやし,mii086,https://note.com/mii086,True,1,2026-01-24T15:02:39+09:00,2026-01-24T15:02:39+09:00,3,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2146,total,5920332,[本当の自分を思い出す]童話作家からの贈り物,shinji238,https://note.com/shinji238,True,1,2026-01-24T13:07:55+09:00,2026-01-24T13:07:55+09:00,536,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2147,total,11714348,ジクの〜と｜渋谷の映像制作会社ZIKUの思考ノート,zikuinc,https://note.com/zikuinc,True,1,2026-01-24T11:12:53+09:00,2026-01-24T11:12:53+09:00,33,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2148,total,13119970,実践型ビジネスコミュニティ 2ws 公式,2ws_official,https://note.com/2ws_official,True,1,2026-01-24T11:11:33+09:00,2026-01-24T11:11:33+09:00,222,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2149,total,11588498,息子の父,teacher_papa,https://note.com/teacher_papa,True,1,2026-01-24T07:35:26+09:00,2026-01-24T07:35:26+09:00,372,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2150,total,8051377,くさねこ,happy_murre213,https://note.com/happy_murre213,True,1,2026-01-24T00:48:00+09:00,2026-01-24T00:48:00+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2151,total,9056946,ねこおとこK,genial_dunlin180,https://note.com/genial_dunlin180,True,1,2026-01-23T20:05:57+09:00,2026-01-23T20:05:57+09:00,1108,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2152,total,12749368,こはみ,fukuyama1126,https://note.com/fukuyama1126,True,1,2026-01-23T19:09:49+09:00,2026-01-23T19:09:49+09:00,9,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2153,total,1230305,学校では役に立たない哲学,hanpera,https://note.com/hanpera,True,1,2026-01-23T15:46:32+09:00,2026-01-23T15:46:32+09:00,1196,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2154,total,1019769,とりむね｜筋トレでガリガリ体型を変える家トレ専門トレーナー,sgt0511,https://note.com/sgt0511,True,1,2026-01-23T07:15:13+09:00,2026-01-23T07:15:13+09:00,841,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2155,total,11336165,ひゅう/Life Design Base Sapporo,human_okapi6373,https://note.com/human_okapi6373,True,1,2026-01-22T22:15:45+09:00,2026-01-22T22:15:45+09:00,734,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2156,total,2681388,三澤直己 | Trgr | フォロバ100%,karasu_toragara,https://note.com/karasu_toragara,True,1,2026-01-22T19:54:17+09:00,2026-01-22T19:54:17+09:00,4282,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2157,total,11200756,さくらこ,nipper_28_30,https://note.com/nipper_28_30,True,1,2026-01-22T13:56:58+09:00,2026-01-22T13:56:58+09:00,157,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2158,total,579569,ninnin0232,kidney_dr,https://note.com/kidney_dr,True,1,2026-01-22T11:26:36+09:00,2026-01-22T11:26:36+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2159,total,12118786,soukayの片割れ,soukay_note,https://note.com/soukay_note,True,1,2026-01-22T08:16:56+09:00,2026-01-22T08:16:56+09:00,184,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2160,total,13201114,結葵（YUUKI）,yuuki_i3i,https://note.com/yuuki_i3i,True,1,2026-01-22T00:54:28+09:00,2026-01-22T00:54:28+09:00,1,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2161,total,7307489,ホラーコアラ,modern_broom338,https://note.com/modern_broom338,True,1,2026-01-21T23:39:24+09:00,2026-01-21T23:39:24+09:00,10,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2162,total,9171493,あふた｜AIイラストレーター,open_chimp1926,https://note.com/open_chimp1926,True,1,2026-01-21T22:36:07+09:00,2026-01-21T22:36:07+09:00,252,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2163,total,1814882,おなかいたい,moguna,https://note.com/moguna,True,1,2026-01-21T22:04:15+09:00,2026-01-21T22:04:15+09:00,1,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2164,total,5977270,hakuro,gentle_dietes302,https://note.com/gentle_dietes302,True,1,2026-01-21T18:45:00+09:00,2026-01-21T18:45:00+09:00,134,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2165,total,13447441,凪,deft_abelia1719,https://note.com/deft_abelia1719,True,1,2026-01-21T05:48:56+09:00,2026-01-21T05:48:56+09:00,16,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2166,total,13100619,Team R,team_r,https://note.com/team_r,True,1,2026-01-21T05:11:03+09:00,2026-01-21T05:11:03+09:00,589,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2167,total,12695815,カモパパ｜資格挑戦｜30代２児のパパ,kamopapa,https://note.com/kamopapa,True,1,2026-01-20T23:29:38+09:00,2026-01-20T23:29:38+09:00,535,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2168,total,7080721,さこ｜AI画像初心者×SNS発信,saya_sns,https://note.com/saya_sns,True,1,2026-01-20T23:03:45+09:00,2026-01-20T23:03:45+09:00,2,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2169,total,12804249,まどかママ｜薬剤師｜ASD育児の記録,m10t08y1,https://note.com/m10t08y1,True,1,2026-01-20T16:01:31+09:00,2026-01-20T16:01:31+09:00,669,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2170,total,7030263,f_matsu106,f_matsu106,https://note.com/f_matsu106,True,1,2026-01-20T11:31:42+09:00,2026-01-20T11:31:42+09:00,14,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2171,total,13455244,Sakurai,bright_peony473,https://note.com/bright_peony473,True,1,2026-01-20T10:14:51+09:00,2026-01-20T10:14:51+09:00,10,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2172,total,10338548,Rin5rira,rin5rira,https://note.com/rin5rira,True,1,2026-01-20T09:20:20+09:00,2026-01-20T09:20:20+09:00,5,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2173,total,8109610,匠ノ残火,shin_tigerjet,https://note.com/shin_tigerjet,True,1,2026-01-20T08:50:25+09:00,2026-01-20T08:50:25+09:00,83,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2174,total,11235949,初代王天君【児童文学名：らつぁん・たすりと】👉ファトラジー［綺想詩］の投稿募集中✨💖,apt_sloth667,https://note.com/apt_sloth667,True,1,2026-01-20T00:01:47+09:00,2026-01-20T00:01:47+09:00,2795,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2175,total,10467724,Toadally Fun,toadallyfun,https://note.com/toadallyfun,True,1,2026-01-19T21:05:32+09:00,2026-01-19T21:05:32+09:00,11,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2176,total,4378186,Ronnie｜Story & Art,mine_regate,https://note.com/mine_regate,True,1,2026-01-19T17:48:50+09:00,2026-01-19T17:48:50+09:00,17,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2177,total,12670757,河内家の日常,kouchi_life,https://note.com/kouchi_life,True,1,2026-01-19T12:34:58+09:00,2026-01-19T12:34:58+09:00,2101,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2178,total,10486903,味鶏色,deep_violet8916,https://note.com/deep_violet8916,True,1,2026-01-18T23:16:20+09:00,2026-01-18T23:16:20+09:00,5,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2179,total,12912669,柴田AI（シバタ アイ）  @ 柴田病院AIキャラクター 兼 広報 | AIと愛の力でフォロバ100,rapid_squid4027,https://note.com/rapid_squid4027,True,1,2026-01-18T22:56:53+09:00,2026-01-18T22:56:53+09:00,819,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2180,total,12720646,あめはル＠双極ライフを心地良くデザイン中,ameharu_note,https://note.com/ameharu_note,True,1,2026-01-18T22:20:04+09:00,2026-01-18T22:20:04+09:00,29,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2181,total,11062572,幸太郎,proper_kalmia710,https://note.com/proper_kalmia710,True,1,2026-01-18T20:38:40+09:00,2026-01-18T20:38:40+09:00,189,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2182,total,12285454,Yeahlph_GZ（イェルフ_ジーゼット）,lofty_myrtle1167,https://note.com/lofty_myrtle1167,True,1,2026-01-18T19:01:44+09:00,2026-01-18T19:01:44+09:00,530,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2183,total,6090458,クリボー/AIリスキリング,tjajmdwtpj,https://note.com/tjajmdwtpj,True,1,2026-01-18T15:23:50+09:00,2026-01-18T15:23:50+09:00,173,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2184,total,2061139,ハク｜多浪から難関大・大企業への逆転戦略,crisp_fowl1031,https://note.com/crisp_fowl1031,True,1,2026-01-18T12:34:53+09:00,2026-01-18T12:34:53+09:00,3,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2185,total,2180209,Ray,honeyful_days,https://note.com/honeyful_days,True,1,2026-01-18T10:19:05+09:00,2026-01-18T10:19:05+09:00,46,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2186,total,12954445,ﾐﾔﾋﾞ,meyabee5757,https://note.com/meyabee5757,True,1,2026-01-18T08:11:07+09:00,2026-01-18T08:11:07+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2187,total,4729606,ハム太郎 note | IT企業社会人💻|平凡大学卒業|生成AI×PMOでキャリア形成👔,tnkhrt910,https://note.com/tnkhrt910,True,1,2026-01-18T07:07:34+09:00,2026-01-18T07:07:34+09:00,47,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2188,total,5926259,木京,nice_coyote268,https://note.com/nice_coyote268,True,1,2026-01-18T02:55:03+09:00,2026-01-18T02:55:03+09:00,0,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2189,total,12097284,産業ケアマネ宮城,hot_coyote5546,https://note.com/hot_coyote5546,True,1,2026-01-17T21:33:24+09:00,2026-01-17T21:33:24+09:00,725,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2190,total,12952130,ツムジ,tsumuji264,https://note.com/tsumuji264,True,1,2026-01-17T20:57:53+09:00,2026-01-17T20:57:53+09:00,295,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2191,total,12343702,ヨシオ＠59歳からの挑戦記,kind_lynx7171,https://note.com/kind_lynx7171,True,1,2026-01-17T17:22:16+09:00,2026-01-17T17:22:16+09:00,466,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2192,total,10619575,おち/予約のとれないコンサルタント/幸せの種にみんなで気づく/おちメソ公開中/,miraikuru_8338,https://note.com/miraikuru_8338,True,1,2026-01-17T17:16:07+09:00,2026-01-17T17:16:07+09:00,1792,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
2193,total,11365232,ひでピチュ🤖AIクリエイター,hidepicchu,https://note.com/hidepicchu,True,1,2026-01-16T23:36:37+09:00,2026-01-16T23:36:37+09:00,129,2026-05-02T16:58:03.616996+09:00,2024-06-10T20:07:53+09:00,2026-05-02T16:53:58+09:00
